leaguegoals	isamongtopscorers	yellows	isamongtopscorersinteam	jerseynumber	position	artificialkey	teamid	leaguegoalsprevmatch	injury	leagueappearances	istopscorer	leaguegoalsprevthreematches	playerid	form	reds
0	0	0	0	17	28	10882	10020	0	0	0	0	0	183518	3	0
1	0	0	1	31	7	10883	10020	0	0	0	0	1	204731	3	0
0	0	0	0	22	28	10884	10020	0	0	0	0	0	205846	3	0
1	0	0	1	34	4	10885	10020	0	0	0	0	0	221540	3	0
0	0	0	0	14	28	10886	10020	0	0	0	0	0	222840	3	0
0	0	0	0	92	28	10887	10020	0	0	0	0	0	226278	3	0
0	0	0	0	6	18	10888	10020	0	0	0	0	0	228650	2	0
0	0	0	0	21	13	10889	10020	0	0	0	0	0	228782	3	0
0	0	0	0	12	28	10890	10020	0	0	0	0	0	234379	3	0
0	0	0	0	12	29	10891	605	0	0	0	0	0	236782	3	0
1	0	0	1	26	28	10892	10020	0	0	0	0	0	237435	3	0
0	0	0	0	7	27	10893	10020	0	0	0	0	0	239441	3	0
0	0	0	0	9	25	10894	10020	0	0	0	0	0	242406	3	0
0	0	0	0	4	6	10895	10020	0	0	0	0	0	244006	3	0
0	0	0	0	58	28	10896	10020	0	0	0	0	0	252038	3	0
0	0	0	0	97	28	10897	10020	0	0	0	0	0	252150	3	0
0	0	0	0	32	15	10898	10020	0	0	0	0	0	262412	3	0
0	0	0	0	2	3	10899	10020	0	0	0	0	0	262413	3	0
2	0	0	1	10	23	10900	10020	0	0	0	0	1	262414	3	0
0	0	0	0	99	0	10901	10020	0	0	0	0	0	262417	3	0
0	0	0	0	5	29	10902	10020	0	0	0	0	0	263342	3	0
0	0	0	0	90	29	10903	10020	0	0	0	0	0	263669	3	0
0	0	0	0	3	29	10904	10020	0	0	0	0	0	263670	3	0
0	0	0	0	15	28	10905	10020	0	0	0	0	0	264311	3	0
0	0	0	0	95	29	10906	10020	0	0	0	0	0	264459	3	0
0	0	0	0	18	29	10907	10020	0	0	0	0	0	243047	3	0
0	0	0	0	89	29	10908	10020	0	0	0	0	0	269443	3	0
0	0	0	0	11	29	10909	10029	0	0	0	0	0	241941	4	0
0	0	0	0	12	28	10910	10029	0	0	0	0	0	156437	3	0
0	0	0	0	6	28	10911	10029	0	0	0	0	0	182888	3	0
1	0	0	1	16	9	10912	10029	0	0	0	0	0	189251	1	0
0	0	0	0	21	28	10913	10029	0	0	0	0	0	189433	3	0
0	0	0	0	22	6	10914	10029	0	0	0	0	0	192641	3	0
0	0	0	0	1	0	10915	10029	0	0	0	0	0	193698	3	0
0	0	0	0	4	28	10916	10029	0	0	0	0	0	201860	3	0
0	0	0	0	5	3	10917	10029	0	0	0	0	0	203605	3	0
1	0	0	1	10	25	10918	10029	0	0	0	0	1	208498	3	0
1	0	0	1	25	28	10919	10029	0	0	0	0	1	211856	3	0
0	0	0	0	29	7	10920	10029	0	0	0	0	0	215449	3	0
0	0	0	0	9	28	10921	10029	0	0	0	0	0	216258	3	0
0	0	0	0	27	18	10922	10029	0	0	0	0	0	216354	1	0
0	0	0	0	38	4	10923	10029	0	0	0	0	0	223671	2	0
0	0	0	0	15	29	10924	10029	0	0	0	0	0	225673	3	0
2	0	0	1	7	16	10925	10029	0	0	0	0	1	227503	1	0
0	0	0	0	20	28	10926	10029	0	0	0	0	0	230564	1	0
0	0	0	0	18	11	10927	10029	0	0	0	0	0	235424	3	0
0	0	0	0	8	28	10928	10029	0	0	0	0	0	235526	1	0
1	0	0	1	14	12	10929	10029	0	0	0	0	1	242187	3	0
1	0	0	1	33	28	10930	10029	0	0	0	0	0	245637	1	0
0	0	0	0	28	28	10931	10029	0	0	0	0	0	250954	2	0
0	0	0	0	13	28	10932	10029	0	0	0	0	0	250959	3	0
0	0	0	0	37	28	10933	10029	0	0	0	0	0	257638	3	0
0	0	0	0	30	29	10934	10029	0	0	0	0	0	259569	3	0
0	0	0	0	36	29	10935	10029	0	0	0	0	0	262322	3	0
0	0	0	0	45	29	10936	10029	0	0	0	0	0	264222	3	0
0	0	0	0	43	29	10937	10029	0	0	0	0	0	264223	3	0
0	0	0	0	72	29	10938	10029	0	0	0	0	0	252144	3	0
0	0	0	0	3	29	10939	10029	0	0	0	0	0	220651	2	0
0	0	0	0	30	29	10940	10030	0	0	0	0	0	260290	3	0
0	0	0	0	2	4	10941	10030	0	0	0	0	0	157703	1	0
0	0	0	0	22	28	10942	10030	0	0	0	0	0	192449	3	0
0	0	0	0	25	28	10943	10030	0	0	0	0	0	193679	3	0
1	0	0	1	26	29	10944	10030	0	0	0	0	0	205086	1	0
0	0	0	0	13	3	10945	10030	0	0	0	0	0	211987	3	0
4	1	0	1	11	27	10946	10030	0	0	0	0	2	212879	3	0
0	0	0	0	17	28	10947	10030	0	0	0	0	0	222546	3	0
0	0	0	0	6	13	10948	10030	0	0	0	0	0	223680	3	0
2	0	0	1	36	28	10949	10030	0	0	0	0	0	227604	3	0
0	0	0	0	21	0	10950	10030	0	0	0	0	0	229692	4	0
0	0	0	0	3	28	10951	10030	0	0	0	0	0	234668	3	0
0	0	0	0	5	28	10952	10030	0	0	0	0	0	236832	2	0
0	0	0	0	18	25	10953	10030	0	0	0	0	0	239097	2	0
1	0	0	1	8	10	10954	10030	0	0	0	0	0	239099	3	0
0	0	0	0	23	28	10955	10030	0	0	0	0	0	239494	3	0
0	0	0	0	29	7	10956	10030	0	0	0	0	0	241135	3	0
0	0	0	0	4	6	10957	10030	0	0	0	0	0	242562	3	0
0	0	0	0	16	28	10958	10030	0	0	0	0	0	243882	3	0
0	0	0	0	35	29	10959	10030	0	0	0	0	0	246401	3	0
3	0	0	1	9	23	10960	10030	0	0	0	0	3	246845	3	0
0	0	0	0	28	29	10961	10030	0	0	0	0	0	248230	3	0
0	0	0	0	14	28	10962	10030	0	0	0	0	0	252438	3	0
0	0	0	0	38	29	10963	10030	0	0	0	0	0	254882	3	0
0	0	0	0	10	15	10964	10030	0	0	0	0	0	256674	3	0
0	0	0	0	1	29	10965	10030	0	0	0	0	0	257149	3	0
0	0	0	0	12	28	10966	10030	0	0	0	0	0	259194	3	0
1	0	0	1	24	28	10967	10030	0	0	0	0	0	262903	3	0
0	0	0	0	15	29	10968	10030	0	0	0	0	0	262936	3	0
0	0	0	0	40	29	10969	10030	0	0	0	0	0	263557	3	0
0	0	0	0	27	29	10970	10030	0	0	0	0	0	264467	3	0
0	0	0	0	31	29	10971	10031	0	0	0	0	0	4548	3	0
0	0	0	0	2	28	10972	10031	0	0	0	0	0	184139	3	0
0	0	0	0	25	28	10973	10031	0	0	0	0	0	197681	3	0
0	0	0	0	9	25	10974	10031	0	0	0	0	0	202350	3	0
0	0	0	0	23	7	10975	10031	0	0	0	0	0	206161	3	0
0	0	0	0	7	28	10976	10031	0	0	0	0	0	207943	3	0
1	0	0	1	76	15	10977	10031	1	0	0	0	1	209828	4	0
0	0	0	0	18	3	10978	10031	0	0	0	0	0	232296	2	0
0	0	0	0	32	0	10979	10031	0	0	0	0	0	232562	3	0
0	0	0	0	10	28	10980	10031	0	0	0	0	0	232862	3	0
0	0	0	0	92	28	10981	10031	0	0	0	0	0	234929	3	0
0	0	0	0	70	28	10982	10031	0	0	0	0	0	236800	3	0
0	0	0	0	21	10	10983	10031	0	0	0	0	0	238856	3	0
0	0	0	0	3	4	10984	10031	0	0	0	0	0	238862	3	0
1	0	0	1	77	23	10985	10031	0	0	0	0	1	239186	3	0
0	0	0	0	24	29	10986	10031	0	0	0	0	0	242740	3	0
0	0	0	0	4	6	10987	10031	0	0	0	0	0	251901	3	0
0	0	0	0	20	13	10988	10031	0	0	0	0	0	251990	3	0
0	0	0	0	11	27	10989	10031	0	0	0	0	0	254225	3	0
0	0	0	0	38	29	10990	10031	0	0	0	0	0	255255	3	0
0	0	0	0	13	29	10991	10031	0	0	0	0	0	255829	3	0
0	0	0	0	44	28	10992	10031	0	0	0	0	0	258356	3	0
0	0	0	0	6	29	10993	10031	0	0	0	0	0	263144	3	0
0	0	0	0	12	28	10994	10031	0	0	0	0	0	263238	3	0
0	0	0	0	27	28	10995	10031	0	0	0	0	0	263897	3	0
0	0	0	0	26	28	10996	10031	0	0	0	0	0	263898	3	0
0	0	0	0	99	28	10997	10031	0	0	0	0	0	264450	3	0
0	0	0	0	39	28	10998	10031	0	0	0	0	0	264595	2	0
0	0	0	0	34	29	10999	10031	0	0	0	0	0	238863	4	0
0	0	0	0	5	5	11000	10032	0	0	0	0	0	52340	3	0
1	0	0	1	3	6	11001	10032	0	0	0	0	1	108061	4	0
2	0	0	1	10	24	11002	10032	0	0	0	0	1	176246	3	0
0	0	0	0	30	4	11003	10032	0	0	0	0	0	186950	3	0
0	0	0	0	7	16	11004	10032	0	0	0	0	0	189115	3	0
1	0	0	1	16	12	11005	10032	0	0	0	0	1	199890	3	0
0	0	0	0	20	10	11006	10032	0	0	0	0	0	218887	4	0
0	0	0	0	24	13	11007	10032	0	0	0	0	0	223866	3	0
0	0	0	0	14	15	11008	10032	0	0	0	0	0	229845	4	0
0	0	0	0	22	28	11009	10032	0	0	0	0	0	239906	3	0
0	0	0	0	19	26	11010	10032	0	0	0	0	0	240317	3	0
0	0	0	0	95	28	11011	10032	0	0	0	0	0	240400	3	0
0	0	0	0	46	0	11012	10032	0	0	0	0	0	242969	3	0
0	0	0	0	26	28	11013	10032	0	0	0	0	0	247077	3	0
0	0	0	0	45	28	11014	10032	0	0	0	0	0	253388	3	0
0	0	0	0	8	28	11015	10032	0	0	0	0	0	256047	3	0
0	0	0	0	58	28	11016	10032	0	0	0	0	0	256699	3	0
0	0	0	0	11	28	11017	10032	0	0	0	0	0	260809	3	0
0	0	0	0	99	28	11018	10032	0	0	0	0	0	262514	3	0
1	0	0	1	4	28	11019	10032	0	0	0	0	1	263740	3	0
0	0	0	0	21	28	11020	10032	0	0	0	0	0	263928	3	0
0	0	0	0	21	16	11021	10846	0	0	0	0	0	189211	4	0
0	0	0	0	3	7	11022	10846	0	0	0	0	0	199491	3	0
0	0	0	0	9	28	11023	10846	0	0	0	0	0	205158	3	0
0	0	0	0	17	11	11024	10846	0	0	0	0	0	208817	3	0
1	0	0	1	8	28	11025	10846	0	0	0	0	1	211057	2	0
0	0	0	0	15	25	11026	10846	0	0	0	0	0	220355	3	0
3	1	0	1	7	12	11027	10846	1	0	0	1	3	222094	3	0
0	0	0	0	20	28	11028	10846	0	0	0	0	0	224981	3	0
0	0	0	0	4	6	11029	10846	0	0	0	0	0	230306	3	0
0	0	0	0	14	9	11030	10846	0	0	0	0	0	233588	3	0
0	0	0	0	23	28	11031	10846	0	0	0	0	0	233911	3	0
0	0	0	0	13	28	11032	10846	0	0	0	0	0	234779	3	0
0	0	0	0	6	28	11033	10846	0	0	0	0	0	234784	3	0
0	0	0	0	26	29	11034	10846	0	0	0	0	0	235071	3	0
0	0	0	0	1	0	11035	10846	0	0	0	0	0	235312	3	0
0	0	0	0	2	3	11036	10846	0	0	0	0	0	237206	3	0
0	0	0	0	19	28	11037	10846	0	0	0	0	0	240195	3	0
1	0	0	1	12	28	11038	10846	1	0	0	0	1	243431	4	0
0	0	0	0	10	18	11039	10846	0	0	0	0	0	251599	3	0
0	0	0	0	24	28	11040	10846	0	0	0	0	0	252723	3	0
0	0	0	0	5	28	11041	10846	0	0	0	0	0	262418	3	0
0	0	0	0	11	28	11042	10846	0	0	0	0	0	262421	3	0
0	0	0	0	18	4	11043	10846	0	0	0	0	0	262423	3	0
0	0	0	0	22	28	11044	10846	0	0	0	0	0	262425	3	0
0	0	0	0	28	29	11045	10846	0	0	0	0	0	264006	3	0
0	0	0	0	29	29	11046	10846	0	0	0	0	0	264031	3	0
0	0	0	0	27	29	11047	10846	0	0	0	0	0	264132	3	0
0	0	0	0	23	29	11048	15005	0	0	0	0	0	264210	3	0
1	0	0	1	12	29	11049	15005	0	0	0	0	0	224358	3	0
0	0	0	0	1	28	11050	15005	0	0	0	0	0	142258	3	0
6	1	0	1	9	26	11051	15005	0	0	0	0	4	176137	3	0
0	0	0	0	6	18	11052	15005	0	0	0	0	0	184913	2	0
0	0	0	0	25	0	11053	15005	0	0	0	0	0	201847	2	0
4	1	0	1	93	24	11054	15005	2	0	0	0	2	204227	5	0
0	0	0	0	8	13	11055	15005	0	0	0	0	0	207916	3	0
0	0	0	0	21	28	11056	15005	0	0	0	0	0	215391	3	0
0	0	0	0	4	6	11057	15005	0	0	0	0	0	216271	3	0
0	0	0	0	10	28	11058	15005	0	0	0	0	0	221433	3	0
0	0	0	0	22	2	11059	15005	0	0	0	0	0	221633	2	0
0	0	0	0	47	28	11060	15005	0	0	0	0	0	223850	3	0
0	0	0	0	33	4	11061	15005	0	0	0	0	0	223963	2	0
0	0	0	0	14	28	11062	15005	0	0	0	0	0	224191	3	0
0	0	0	0	17	8	11063	15005	0	0	0	0	0	224970	3	0
0	0	0	0	89	28	11064	15005	0	0	0	0	0	233917	3	0
1	0	0	1	16	15	11065	15005	0	0	0	0	0	235799	3	0
0	0	0	0	87	28	11066	15005	0	0	0	0	0	237077	3	0
0	0	0	0	11	28	11067	15005	0	0	0	0	0	237600	4	0
0	0	0	0	24	5	11068	15005	0	0	0	0	0	246157	3	0
0	0	0	0	57	28	11069	15005	0	0	0	0	0	260123	3	0
0	0	0	0	71	29	11070	15005	0	0	0	0	0	261158	3	0
0	0	0	0	40	29	11071	15005	0	0	0	0	0	261159	3	0
0	0	0	0	80	29	11072	15005	0	0	0	0	0	261358	3	0
0	0	0	0	55	28	11073	15005	0	0	0	0	0	263531	3	0
0	0	0	0	54	28	11074	15005	0	0	0	0	0	263654	3	0
0	0	0	0	56	29	11075	15005	0	0	0	0	0	263983	3	0
0	0	0	0	77	29	11076	15005	0	0	0	0	0	4970	3	0
0	0	0	0	65	7	11077	15009	0	0	0	0	0	5185	0	0
0	0	0	0	25	28	11078	15009	0	0	0	0	0	50097	3	0
0	0	0	0	15	9	11079	15009	0	0	0	0	0	52250	3	0
0	0	0	0	18	28	11080	15009	0	0	0	0	0	52251	4	0
0	0	0	0	3	29	11081	15009	0	0	0	0	0	52252	4	0
0	0	0	0	23	19	11082	15009	0	0	0	0	0	52255	3	0
0	0	0	0	9	25	11083	15009	0	0	0	0	0	52260	3	0
0	0	0	0	20	29	11084	15009	0	0	0	0	0	52261	3	0
0	0	0	0	7	28	11085	15009	0	0	0	0	0	52263	4	0
0	0	0	0	10	11	11086	15009	0	0	0	0	0	52265	4	0
0	0	0	0	6	29	11087	15009	0	0	0	0	0	52266	3	0
0	0	0	0	13	6	11088	15009	0	0	0	0	0	52268	3	0
0	0	0	0	1	0	11089	15009	0	0	0	0	0	226647	3	0
0	0	0	0	19	28	11090	15009	0	0	0	0	0	226665	3	0
0	0	0	0	17	28	11091	15009	0	0	0	0	0	226667	3	0
0	0	0	0	21	17	11092	15009	0	0	0	0	0	226669	3	0
0	0	0	0	14	28	11093	15009	0	0	0	0	0	226673	2	0
0	0	0	0	4	28	11094	15009	0	0	0	0	0	226678	4	0
0	0	0	0	36	18	11095	15009	0	0	0	0	0	230790	0	0
0	0	0	0	22	3	11096	15009	0	0	0	0	0	267020	0	0
0	0	0	0	53	29	11097	15009	0	0	0	0	0	278454	3	0
0	0	0	0	38	11	11098	15015	0	0	0	0	0	171831	3	0
0	0	0	0	5	28	11099	15015	0	0	0	0	0	173815	3	0
2	0	0	1	10	16	11100	15015	0	0	0	0	1	173891	3	0
1	0	0	1	2	3	11101	15015	0	0	0	0	0	190247	3	0
0	0	0	0	17	28	11102	15015	0	0	0	0	0	192481	3	0
0	0	0	0	31	28	11103	15015	0	0	0	0	0	194925	3	0
0	0	0	0	24	0	11104	15015	0	0	0	0	0	201094	3	0
0	0	0	0	19	29	11105	15015	0	0	0	0	0	203504	3	0
0	0	0	0	4	28	11106	15015	0	0	0	0	0	204458	3	0
1	0	0	1	9	28	11107	15015	1	0	0	0	1	204860	4	0
0	0	0	0	6	29	11108	15015	0	0	0	0	0	210986	3	0
0	0	0	0	7	28	11109	15015	0	0	0	0	0	212682	3	0
0	0	0	0	16	4	11110	15015	0	0	0	0	0	219551	3	0
1	0	0	1	8	18	11111	15015	0	0	0	0	0	228153	3	0
0	0	0	0	39	28	11112	15015	0	0	0	0	0	228318	3	0
0	0	0	0	3	28	11113	15015	0	0	0	0	0	231535	2	0
0	0	0	0	29	28	11114	15015	0	0	0	0	0	233052	3	0
1	0	0	1	11	12	11115	15015	0	0	0	0	0	235014	4	0
0	0	0	0	14	25	11116	15015	0	0	0	0	0	236557	3	0
0	0	0	0	12	28	11117	15015	0	0	0	0	0	239506	3	0
0	0	0	0	40	9	11118	15015	0	0	0	0	0	240583	3	0
0	0	0	0	26	6	11119	15015	0	0	0	0	0	241894	3	0
0	0	0	0	37	7	11120	15015	0	0	0	0	0	243252	4	0
0	0	0	0	18	29	11121	15015	0	0	0	0	0	250758	3	0
0	0	0	0	23	29	11122	15015	0	0	0	0	0	251592	3	0
0	0	0	0	21	28	11123	15015	0	0	0	0	0	262227	3	0
0	0	0	0	6	15	11124	15040	0	0	0	0	0	198849	2	0
1	0	0	1	24	3	11125	15040	0	0	0	0	0	199384	2	0
1	0	0	1	10	16	11126	15040	1	0	0	0	1	204987	4	0
0	0	0	0	8	28	11127	15040	0	0	0	0	0	225781	3	0
0	0	0	0	4	13	11128	15040	0	0	0	0	0	231840	3	0
3	1	0	1	9	26	11129	15040	0	0	0	0	1	235194	3	0
0	0	0	0	13	28	11130	15040	0	0	0	0	0	235421	3	0
0	0	0	0	3	7	11131	15040	0	0	0	0	0	244181	2	0
1	0	0	1	15	6	11132	15040	0	0	0	0	0	245100	2	0
0	0	0	0	11	29	11133	15040	0	0	0	0	0	245122	3	0
0	0	0	0	25	0	11134	15040	0	0	0	0	0	250781	3	0
0	0	0	0	35	29	11135	15040	0	0	0	0	0	251218	3	0
0	0	0	0	7	28	11136	15040	0	0	0	0	0	251499	3	0
0	0	0	0	30	4	11137	15040	0	0	0	0	0	252318	2	0
0	0	0	0	12	28	11138	15040	0	0	0	0	0	257028	3	0
0	0	0	0	17	29	11139	15040	0	0	0	0	0	258273	3	0
0	0	0	0	21	12	11140	15040	0	0	0	0	0	258465	2	0
1	0	0	1	20	24	11141	15040	0	0	0	0	0	258510	3	0
0	0	0	0	22	28	11142	15040	0	0	0	0	0	262241	3	0
0	0	0	0	5	28	11143	15040	0	0	0	0	0	262404	3	0
0	0	0	0	19	29	11144	15040	0	0	0	0	0	262627	3	0
0	0	0	0	1	28	11145	15040	0	0	0	0	0	263092	3	0
0	0	0	0	23	28	11146	15040	0	0	0	0	0	263093	3	0
0	0	0	0	27	28	11147	15040	0	0	0	0	0	263094	3	0
0	0	0	0	18	28	11148	15040	0	0	0	0	0	263095	3	0
0	0	0	0	29	28	11149	15040	0	0	0	0	0	263318	3	0
0	0	0	0	14	28	11150	15040	0	0	0	0	0	263319	3	0
0	0	0	0	16	29	11151	15040	0	0	0	0	0	217202	3	0
0	0	0	0	26	5	11152	15048	0	0	0	0	0	50632	3	0
0	0	0	0	13	0	11153	15048	0	0	0	0	0	52679	3	0
0	0	0	0	11	27	11154	15048	0	0	0	0	0	111590	3	0
0	0	0	0	17	13	11155	15048	0	0	0	0	0	171923	3	0
0	0	0	0	18	28	11156	15048	0	0	0	0	0	172823	3	0
0	0	0	0	1	28	11157	15048	0	0	0	0	0	182489	3	0
0	0	0	0	8	15	11158	15048	0	0	0	0	0	183527	2	0
1	0	0	1	14	28	11159	15048	0	0	0	0	0	190852	2	0
0	0	0	0	21	28	11160	15048	0	0	0	0	0	192540	3	0
0	0	0	0	7	8	11161	15048	0	0	0	0	0	208852	2	0
0	0	0	0	4	6	11162	15048	0	0	0	0	0	208944	2	0
0	0	0	0	9	28	11163	15048	0	0	0	0	0	215088	3	0
1	0	0	1	5	4	11164	15048	0	0	0	0	1	222947	3	0
0	0	0	0	2	2	11165	15048	0	0	0	0	0	229073	3	0
0	0	0	0	23	28	11166	15048	0	0	0	0	0	231033	3	0
0	0	0	0	3	28	11167	15048	0	0	0	0	0	235064	3	0
0	0	0	0	15	28	11168	15048	0	0	0	0	0	237731	3	0
0	0	0	0	6	28	11169	15048	0	0	0	0	0	240674	3	0
0	0	0	0	19	29	11170	15048	0	0	0	0	0	242854	3	0
0	0	0	0	22	28	11171	15048	0	0	0	0	0	243840	3	0
0	0	0	0	12	29	11172	15048	0	0	0	0	0	246333	3	0
0	0	0	0	16	23	11173	15048	0	0	0	0	0	247507	3	0
0	0	0	0	25	28	11174	15048	0	0	0	0	0	257237	3	0
0	0	0	0	24	29	11175	15048	0	0	0	0	0	257284	3	0
0	0	0	0	30	29	11176	15048	0	0	0	0	0	259329	3	0
0	0	0	0	20	25	11177	15048	0	0	0	0	0	263192	3	0
0	0	0	0	28	29	11178	15048	0	0	0	0	0	263930	3	0
0	0	0	0	76	6	11179	100081	0	0	0	0	0	177571	3	0
0	0	0	0	46	28	11180	100081	0	0	0	0	0	194198	3	0
0	0	0	0	5	4	11181	100081	0	0	0	0	0	199000	2	0
0	0	0	0	27	28	11182	100081	0	0	0	0	0	199277	3	0
1	0	0	1	30	7	11183	100081	0	0	0	0	1	200532	3	0
0	0	0	0	88	24	11184	100081	0	0	0	0	0	205188	3	0
0	0	0	0	6	3	11185	100081	0	0	0	0	0	213368	3	0
0	0	0	0	2	28	11186	100081	0	0	0	0	0	216105	3	0
0	0	0	0	26	9	11187	100081	0	0	0	0	0	223223	3	0
0	0	0	0	29	17	11188	100081	0	0	0	0	0	225811	3	0
4	1	0	1	10	19	11189	100081	1	0	0	0	2	230969	4	0
0	0	0	0	51	28	11190	100081	0	0	0	0	0	234048	3	0
0	0	0	0	34	29	11191	100081	0	0	0	0	0	239224	3	0
0	0	0	0	89	29	11192	100081	0	0	0	0	0	239646	3	0
0	0	0	0	87	29	11193	100081	0	0	0	0	0	241645	3	0
0	0	0	0	19	29	11194	100081	0	0	0	0	0	242907	3	0
0	0	0	0	66	28	11195	100081	0	0	0	0	0	244135	3	0
0	0	0	0	8	11	11196	100081	0	0	0	0	0	247185	3	0
0	0	0	0	7	28	11197	100081	0	0	0	0	0	247209	3	0
0	0	0	0	16	28	11198	100081	0	0	0	0	0	252160	3	0
2	0	0	1	17	26	11199	100081	0	0	0	0	2	254525	2	0
0	0	0	0	43	28	11200	100081	0	0	0	0	0	257888	3	0
0	0	0	0	31	0	11201	100081	0	0	0	0	0	258718	3	0
0	0	0	0	49	28	11202	100081	0	0	0	0	0	258895	3	0
0	0	0	0	21	28	11203	100081	0	0	0	0	0	259192	3	0
0	0	0	0	20	28	11204	100081	0	0	0	0	0	259193	3	0
0	0	0	0	41	28	11205	100081	0	0	0	0	0	259493	3	0
0	0	0	0	11	29	11206	100081	0	0	0	0	0	261661	3	0
0	0	0	0	18	29	11207	100081	0	0	0	0	0	264201	3	0
0	0	0	0	6	5	11208	100087	0	0	0	0	0	184183	3	0
0	0	0	0	90	0	11209	100087	0	0	0	0	0	193359	4	0
0	0	0	0	1	28	11210	100087	0	0	0	0	0	193765	3	0
0	0	0	0	10	22	11211	100087	0	0	0	0	0	204320	2	0
0	0	0	0	5	4	11212	100087	0	0	0	0	0	205578	3	0
0	0	0	0	7	28	11213	100087	0	0	0	0	0	205948	3	0
1	0	0	1	8	28	11214	100087	1	0	0	0	1	209780	4	0
0	0	0	0	3	6	11215	100087	0	0	0	0	0	220388	4	0
0	0	0	0	33	20	11216	100087	0	0	0	0	0	220847	4	0
0	0	0	0	21	28	11217	100087	0	0	0	0	0	228804	4	0
1	0	0	1	24	16	11218	100087	1	0	0	0	1	231423	4	0
0	0	0	0	4	15	11219	100087	0	0	0	0	0	233544	3	0
0	0	0	0	18	12	11220	100087	0	0	0	0	0	234172	3	0
0	0	0	0	9	28	11221	100087	0	0	0	0	0	237524	3	0
2	0	0	1	19	28	11222	100087	0	0	0	0	2	238330	3	0
0	0	0	0	99	25	11223	100087	0	0	0	0	0	239593	3	0
0	0	0	0	42	28	11224	100087	0	0	0	0	0	246185	3	0
0	0	0	0	77	28	11225	100087	0	0	0	0	0	255021	3	0
0	0	0	0	15	28	11226	100087	0	0	0	0	0	256518	3	0
0	0	0	0	28	28	11227	100087	0	0	0	0	0	257091	3	0
0	0	0	0	32	28	11228	100087	0	0	0	0	0	257093	3	0
0	0	0	0	39	29	11229	100087	0	0	0	0	0	257792	3	0
0	0	0	0	11	28	11230	100087	0	0	0	0	0	259191	3	0
0	0	0	0	25	29	11231	100087	0	0	0	0	0	261312	3	0
0	0	0	0	27	13	11232	100087	0	0	0	0	0	261539	3	0
0	0	0	0	37	28	11233	100135	0	0	0	0	0	4622	3	0
0	0	0	0	6	29	11234	100135	0	0	0	0	0	192901	3	0
0	0	0	0	7	16	11235	100135	0	0	0	0	0	197382	3	0
0	0	0	0	99	24	11236	100135	0	0	0	0	0	199946	3	0
0	0	0	0	90	6	11237	100135	0	0	0	0	0	200357	3	0
0	0	0	0	77	28	11238	100135	0	0	0	0	0	204908	3	0
0	0	0	0	10	14	11239	100135	0	0	0	0	0	208240	3	0
0	0	0	0	5	10	11240	100135	0	0	0	0	0	213097	3	0
0	0	0	0	17	12	11241	100135	0	0	0	0	0	216428	3	0
0	0	0	0	29	28	11242	100135	0	0	0	0	0	218744	3	0
0	0	0	0	22	0	11243	100135	0	0	0	0	0	220048	3	0
0	0	0	0	27	4	11244	100135	0	0	0	0	0	223511	3	0
0	0	0	0	2	28	11245	100135	0	0	0	0	0	230703	3	0
0	0	0	0	11	26	11246	100135	0	0	0	0	0	235812	3	0
0	0	0	0	3	3	11247	100135	0	0	0	0	0	237247	3	0
0	0	0	0	9	28	11248	100135	0	0	0	0	0	260674	3	0
0	0	0	0	75	28	11249	100135	0	0	0	0	0	262561	3	0
0	0	0	0	42	28	11250	100135	0	0	0	0	0	262565	3	0
0	0	0	0	36	7	11251	100135	0	0	0	0	0	262566	3	0
0	0	0	0	26	29	11252	100135	0	0	0	0	0	262573	3	0
0	0	0	0	16	28	11253	100135	0	0	0	0	0	262575	3	0
0	0	0	0	89	29	11254	100135	0	0	0	0	0	262576	3	0
0	0	0	0	93	28	11255	100135	0	0	0	0	0	262624	3	0
0	0	0	0	78	29	11256	100135	0	0	0	0	0	263248	3	0
0	0	0	0	18	29	11257	100135	0	0	0	0	0	263361	3	0
0	0	0	0	21	28	11258	100135	0	0	0	0	0	263378	3	0
0	0	0	0	14	28	11259	100135	0	0	0	0	0	264487	3	0
0	0	0	0	25	28	11260	100135	0	0	0	0	0	270668	3	0
0	0	0	0	4	28	11261	100325	0	0	0	0	0	150894	3	0
0	0	0	0	20	13	11262	100325	0	0	0	0	0	164858	3	0
0	0	0	0	9	23	11263	100325	0	0	0	0	0	202182	3	0
0	0	0	0	11	25	11264	100325	0	0	0	0	0	202893	3	0
0	0	0	0	13	7	11265	100325	0	0	0	0	0	214114	3	0
0	0	0	0	5	6	11266	100325	0	0	0	0	0	221486	3	0
0	0	0	0	31	28	11267	100325	0	0	0	0	0	225766	3	0
0	0	0	0	16	4	11268	100325	0	0	0	0	0	228261	3	0
0	0	0	0	27	18	11269	100325	0	0	0	0	0	229664	3	0
0	0	0	0	24	27	11270	100325	0	0	0	0	0	233227	3	0
0	0	0	0	3	3	11271	100325	0	0	0	0	0	233575	3	0
0	0	0	0	37	28	11272	100325	0	0	0	0	0	234293	3	0
0	0	0	0	10	28	11273	100325	0	0	0	0	0	234294	3	0
0	0	0	0	14	28	11274	100325	0	0	0	0	0	234297	3	0
0	0	0	0	22	28	11275	100325	0	0	0	0	0	242149	3	0
0	0	0	0	21	28	11276	100325	0	0	0	0	0	246757	3	0
0	0	0	0	7	28	11277	100325	0	0	0	0	0	247286	3	0
0	0	0	0	15	28	11278	100325	0	0	0	0	0	254994	3	0
